County,Name,Category,Address,"City, State",Phone
erie,CVS ALBANY LLC,(pharmacy dme freestanding),2626 DELAWARE AVE,"BUFFALO, NEW YORK",(401) 765-1500
erie,IVYLEA PHARMACY INC,(pharmacy dme freestanding),2446 ELMWOOD AVE,"KENMORE, NEW YORK",(716) 873-1444
erie,TOPS MARKETS LLC #237,(pharmacy dme freestanding),6363 TRANSIT RD,"DEPEW, NEW YORK",(716) 601-0183
erie,TOPS MARKETS LLC,(pharmacy dme freestanding),5175 BROADWAY,"DEPEW, NEW YORK",(518) 379-1618
erie,CVS ALBANY LLC,(pharmacy dme freestanding),8290 TRANSIT RD,"WILLIAMSVILLE, NEW YORK",(401) 765-1500
erie,WALGREEN EASTERN CO INC #03897,(pharmacy dme freestanding),10 YOUNG ST,"TONAWANDA, NEW YORK",(847) 527-2207
erie,WEGMANS PHARMACY #084,(pharmacy dme freestanding),S3740 MCKINLEY PKWY,"BLASDELL, NEW YORK",(585) 239-2005
erie,CATHOLIC HEALTH SYSTEM,(pharmacy dme freestanding),2157 MAIN ST,"BUFFALO, NEW YORK",(716) 706-2359
erie,WALGREEN EASTERN CO INC # 03270,(pharmacy dme freestanding),2601 SHERIDAN DR,"TONAWANDA, NEW YORK",(847) 527-2207
erie,MADINA PHARMACY INC,(pharmacy dme freestanding),1105 BROADWAY ST STE 8,"BUFFALO, NEW YORK",(716) 424-2433
erie,CVS ALBANY LLC,(pharmacy dme freestanding),5622 AMANDA LN,"ORCHARD PARK, NEW YORK",(716) 821-9844
erie,CVS ALBANY LLC,(pharmacy dme freestanding),9300 TRANSIT RD,"EAST AMHERST, NEW YORK",(401) 765-1500
erie,SAMS PHARMACY 10-6673,(pharmacy dme freestanding),3735 UNION RD,"CHEEKTOWAGA, NEW YORK",(405) 202-9925
erie,TOPS MARKETS LLC #239,(pharmacy dme freestanding),1740 SHERIDAN DR,"TONAWANDA, NEW YORK",(716) 874-5020
erie,MEDICAL PARK PHARMACY INC,(pharmacy dme freestanding),550 ORCHARD PARK RD,"WEST SENECA, NEW YORK",(716) 677-6400
erie,TOPS MARKETS LLC #227,(pharmacy dme freestanding),9660 TRANSIT RD,"EAST AMHERST, NEW YORK",(716) 515-3530
erie,ONCOMED THE ONCOLOGY PHARMACY OF BU,(pharmacy dme freestanding),140 JOHN JAMES AUDUBON PKWY STE 101,"AMHERST, NEW YORK",(716) 849-8766
erie,DEXTER PRESCRIPTION CTR INC,(pharmacy dme freestanding),1453 JEFFERSON AVE,"BUFFALO, NEW YORK",(716) 885-7878
erie,EHS INC,(pharmacy dme freestanding),206 S ELMWOOD AVE,"BUFFALO, NEW YORK",(716) 541-0656
erie,CVS PHARMACY 747,(pharmacy dme freestanding),3734 S PARK AVE,"BLASDELL, NEW YORK",(716) 825-4688
erie,PARKVIEW NIAGARA STREET LLC,(pharmacy dme freestanding),3920 MAIN ST STE 150,"AMHERST, NEW YORK",(716) 423-2313
erie,BUFFALO PHARMACIES INST,(pharmacy dme freestanding),20 LAWRENCE BELL DR,"WILLIAMSVILLE, NEW YORK",(716) 832-0599
erie,OPTION CARE,(pharmacy dme freestanding),40 CENTRE DR,"ORCHARD PARK, NEW YORK",(312) 940-2510
erie,TOPS MARKETS LLC #236,(pharmacy dme freestanding),6150 S PARK AVE,"HAMBURG, NEW YORK",(716) 515-3305
erie,STARLING PHARMACY,(pharmacy dme freestanding),1049 BROADWAY ST,"BUFFALO, NEW YORK",(716) 770-2224
erie,TRANSIT HILL PHARMACY,(pharmacy dme freestanding),6344 TRANSIT RD,"DEPEW, NEW YORK",(716) 735-3261
erie,WALGREEN EASTERN CO INC,(pharmacy dme freestanding),1180 FRENCH RD,"CHEEKTOWAGA, NEW YORK",(847) 527-2207
erie,NEIGHBORHOOD HEALTH CENTER OF WNY,(pharmacy dme freestanding),300 NIAGARA ST,"BUFFALO, NEW YORK",(716) 242-8608
erie,WEGMANS PHARMACY #091,(pharmacy dme freestanding),601 AMHERST ST,"BUFFALO, NEW YORK",(585) 239-2005
erie,WEGMANS PHARMACY #090,(pharmacy dme freestanding),8270 TRANSIT RD,"WILLIAMSVILLE, NEW YORK",(585) 239-2005
erie,VNA HOMECARE SERVICES,(pharmacy dme freestanding),2100 WEHRLE DR,"WILLIAMSVILLE, NEW YORK",(716) 630-8000
erie,ANTHONY BROWN PHARMACY INC,(pharmacy dme freestanding),4328 S BUFFALO ST,"ORCHARD PARK, NEW YORK",(716) 662-3800
erie,TOPS MARKETS LLC #108,(pharmacy dme freestanding),3201 SOUTHWESTERN BLVD,"ORCHARD PARK, NEW YORK",(716) 675-4958
erie,TOPS MARKETS LLC #042,(pharmacy dme freestanding),3500 MAIN ST,"AMHERST, NEW YORK",(716) 515-3250
erie,TOPS MARKETS LLC #268,(pharmacy dme freestanding),6914 ERIE RD,"DERBY, NEW YORK",(716) 947-4067
erie,RITE AID OF NEW YORK INC 1194,(pharmacy dme freestanding),1941 SENECA ST,"BUFFALO, NEW YORK",(717) 761-2633
erie,WALGREEN EASTERN CO INC # 10442,(pharmacy dme freestanding),2739 DELAWARE AVE,"KENMORE, NEW YORK",(847) 527-2207
erie,NEIGHBORHOOD HEALTH CENTER OF WNY I,(pharmacy dme freestanding),1569 NIAGARA ST,"BUFFALO, NEW YORK",(716) 875-2904
erie,WALGREEN EASTERN CO INC # 10443,(pharmacy dme freestanding),3564 DELAWARE AVE,"KENMORE, NEW YORK",(217) 709-2324
erie,NEIGHBORHOOD HEALTH CENTER OF WNY,(pharmacy dme freestanding),4233 LAKE AVE,"BLASDELL, NEW YORK",(716) 875-2904
erie,WALGREEN EASTERN CO INC #03290,(pharmacy dme freestanding),1556 HERTEL AVE,"BUFFALO, NEW YORK",(847) 527-2207
erie,CVS PHARMACY 533,(pharmacy dme freestanding),3098 ORCHARD PARK RD,"WEST SENECA, NEW YORK",(716) 674-6622
erie,TILE PHARMACY,(pharmacy dme freestanding),1031 CLEVELAND DR,"CHEEKTOWAGA, NEW YORK",(716) 632-4888
erie,CVS ALBANY LLC,(pharmacy dme freestanding),360 DINGENS ST,"BUFFALO, NEW YORK",(401) 765-1500
erie,CVS ALBANY LLC,(pharmacy dme freestanding),4968 HARLEM RD,"AMHERST, NEW YORK",(716) 839-2900
erie,WAL-MART STORES EAST LP # 10-2586,(pharmacy dme freestanding),2500 WALDEN AVE,"CHEEKTOWAGA, NEW YORK",(479) 224-9114
erie,WALGREENS SPECIALTY PHARMACY #16563,(pharmacy dme freestanding),1010 MAIN ST STE 100,"BUFFALO, NEW YORK",(847) 527-2207
erie,RUTOWSKI OF KENMORE INC,(pharmacy dme freestanding),2818 DELAWARE AVE,"KENMORE, NEW YORK",(716) 874-6360
erie,TOPS PHARMACY 033,(pharmacy dme freestanding),425 NIAGARA ST,"BUFFALO, NEW YORK",(716) 852-7052
erie,WOODMARK PHARMACY OF NEW YORK LLC,(pharmacy dme freestanding),1142 WEHRLE DR,"WILLIAMSVILLE, NEW YORK",(212) 802-7609
erie,WALGREEN EASTERN CO INC # 12408,(pharmacy dme freestanding),2970 NIAGARA FALLS BLVD,"AMHERST, NEW YORK",(847) 527-2207
erie,CVS ALBANY LLC,(pharmacy dme freestanding),1717 SHERIDAN DR,"TONAWANDA, NEW YORK",(716) 875-4131
erie,ECKERD CORPORATION #10826,(pharmacy dme freestanding),291 W FERRY ST,"BUFFALO, NEW YORK",(716) 882-6922
erie,CVS PHARMACY #16399,(pharmacy dme freestanding),1575 NIAGARA FALLS BLVD,"AMHERST, NEW YORK",(716) 831-8662
erie,WALGREEN EASTERN CO INC # 11142,(pharmacy dme freestanding),9217 MAIN ST,"CLARENCE, NEW YORK",(847) 527-2207
erie,WALGREEN EASTERN CO INC # 03288,(pharmacy dme freestanding),650 DELAWARE AVE,"BUFFALO, NEW YORK",(847) 527-2207
erie,WEGMANS FOOD MARKETS INC,(pharmacy dme freestanding),2873 BROADWAY ST,"CHEEKTOWAGA, NEW YORK",(585) 239-2005
erie,TOPS MARKETS LLC #213,(pharmacy dme freestanding),1460 S PARK AVE,"BUFFALO, NEW YORK",(716) 515-2060
erie,MARIAN MEDICAL PHARMACY INC,(pharmacy dme freestanding),515 ABBOTT RD,"BUFFALO, NEW YORK",(716) 823-7374
erie,SUPER CARE PHARMACY INC,(pharmacy dme freestanding),2756 BAILEY AVE,"BUFFALO, NEW YORK",(716) 248-1105
erie,CVS PHARMACY 576,(pharmacy dme freestanding),7182 BOSTON STATE RD,"HAMBURG, NEW YORK",(401) 765-1500
erie,ECKERD CORPORATION #10816,(pharmacy dme freestanding),5999 S PARK AVE,"HAMBURG, NEW YORK",(716) 649-8089
erie,RUTOWSKI OF AMHERST INC,(pharmacy dme freestanding),120 PLAZA DR,"WILLIAMSVILLE, NEW YORK",(716) 568-0800
erie,CVS ALBANY LLC,(pharmacy dme freestanding),1750 WALDEN AVE,"CHEEKTOWAGA, NEW YORK",(716) 896-0673
essex,KPH HEALTHCARE SERVICES INC # 95,(pharmacy dme freestanding),1954 SARANAC AVE,"LAKE PLACID, NEW YORK",(315) 287-3600
essex,WALGREEN CO,(pharmacy dme freestanding),1161 NYS ROUTE 9N,"TICONDEROGA, NEW YORK",(847) 527-2207
essex,SCHROON LAKE PHARMACY,(pharmacy dme freestanding),PO BOX 458,"SCHROON LAKE, NEW YORK",(518) 532-7575
essex,KPH HEALTHCARE SERVICES INC,(pharmacy dme freestanding),7550 COURT ST,"ELIZABETHTOWN, NEW YORK",(315) 287-3600
essex,MORIAH PHARMACY,(pharmacy dme freestanding),4315 MAIN ST,"PORT HENRY, NEW YORK",(518) 546-7244
essex,RITE AID #4803,(pharmacy dme freestanding),2140 SARANAC AVE,"LAKE PLACID, NEW YORK",(847) 527-2207
essex,WAL-MART PHARMACY 10-2424,(pharmacy dme freestanding),1134 WICKER ST,"TICONDEROGA, NEW YORK",(518) 585-6486
essex,WILLSBORO PHARMACY,(pharmacy dme freestanding),3932 NYS ROUTE 22,"WILLSBORO, NEW YORK",(516) 963-8946
franklin,KPH HEALTHCARE SERVICES INC #14,(pharmacy dme freestanding),485 E MAIN ST,"MALONE, NEW YORK",(315) 287-3600
franklin,WAL-MART PHARMACY 10-3334,(pharmacy dme freestanding),3222 STATE ROUTE 11,"MALONE, NEW YORK",(479) 224-9114
franklin,KPH HEALTHCARE SERVICES INC,(pharmacy dme freestanding),3400 STATE ROUTE 11,"MALONE, NEW YORK",(315) 287-3600
franklin,KPH HEALTHCARE SERVICES INC #39,(pharmacy dme freestanding),94 DEMARS BLVD,"TUPPER LAKE, NEW YORK",(315) 287-3600
franklin,KPH HEALTHCARE SERVICES INC,(pharmacy dme freestanding),277 BROADWAY,"SARANAC LAKE, NEW YORK",(315) 287-3600
franklin,KINNECT HEALTHCARE SERVICES INC,(pharmacy dme freestanding),31 6TH ST STE 101,"MALONE, NEW YORK",(315) 287-3600
fulton,GEONA HEALTHCARE LLC,(pharmacy freestanding),11-21 BROADWAY ST STE 150,"GLOVERSVILLE, NEW YORK",(518) 224-7169
fulton,PRICE CHOPPER PHARMACY #012,(pharmacy dme freestanding),241 N COMRIE AVE,"JOHNSTOWN, NEW YORK",(518) 355-5000
fulton,RITE AID #3524,(pharmacy dme freestanding),212 N MAIN ST,"NORTHVILLE, NEW YORK",(847) 527-2207
fulton,WALGREENS #18296,(pharmacy dme freestanding),147 N COMRIE AVE,"JOHNSTOWN, NEW YORK",(847) 527-2207
fulton,ANGELO FRIELLO INC,(pharmacy dme freestanding),2 E MAIN ST,"JOHNSTOWN, NEW YORK",(914) 747-5004
fulton,GLOVERSVILLE PHARMACY,(pharmacy dme freestanding),42 N MAIN ST,"GLOVERSVILLE, NEW YORK",(518) 725-4400
fulton,HANNAFORD BROS CO # 8377,(pharmacy dme freestanding),235 5TH AVE EXT,"GLOVERSVILLE, NEW YORK",(207) 885-3624
fulton,WALGREEN EASTERN CO INC,(pharmacy dme freestanding),222 5TH AVE EXT,"GLOVERSVILLE, NEW YORK",(847) 527-2207
fulton,WALMART PHARMACY 10-1806,(pharmacy dme freestanding),329 S KINGSBORO AVE,"GLOVERSVILLE, NEW YORK",(479) 224-9114
fulton,CVS PHARMACY 793,(pharmacy dme freestanding),1013 STATE HIGHWAY 29A,"GLOVERSVILLE, NEW YORK",(401) 765-1500
genesee,WALMART PHARMACY 10-2088,(pharmacy dme freestanding),4133 VETERANS MEMORIAL DR,"BATAVIA, NEW YORK",(585) 345-1055
genesee,TOPS MARKETS LLC #245,(pharmacy dme freestanding),390 W MAIN ST,"BATAVIA, NEW YORK",(585) 343-9545
genesee,ROSENKRANS PHARMACY INC,(pharmacy dme freestanding),40 MAIN ST,"OAKFIELD, NEW YORK",(585) 392-7979
genesee,TOPS MARKETS LLC #246,(pharmacy dme freestanding),128 W MAIN ST,"LE ROY, NEW YORK",(585) 768-4360
genesee,CVS ALBANY LLC,(pharmacy dme freestanding),259 W MAIN ST,"BATAVIA, NEW YORK",(585) 344-0525
genesee,WALGREEN EASTERN CO INC,(pharmacy dme freestanding),8 W MAIN ST,"LE ROY, NEW YORK",(847) 527-2207
genesee,CVS ALBANY LLC,(pharmacy dme freestanding),4300 VETERANS MEMORIAL DR,"BATAVIA, NEW YORK",(585) 300-2046
greene,PRICE CHOPPER PHARM #042,(pharmacy freestanding),320 W BRIDGE ST,"CATSKILL, NEW YORK",(518) 943-3909
greene,WALGREEN CO # 2686,(pharmacy dme freestanding),5 GARLAND LN,"GREENVILLE, NEW YORK",(847) 527-2207
greene,KELLYS PHARMACY INC,(pharmacy dme freestanding),34 HOPE PLZ,"WEST COXSACKIE, NEW YORK",(518) 966-4800
greene,WALGREEN EASTERN CO INC,(pharmacy dme freestanding),19 CENTRAL AVE,"CATSKILL, NEW YORK",(847) 527-2207
greene,WAL-MART PHARMACY 10-2351,(pharmacy dme freestanding),30 CATSKILL CMNS,"CATSKILL, NEW YORK",(405) 202-9925
greene,KELLYS PHARMACY INC,(pharmacy dme freestanding),4852 STATE ROUTE 81,"GREENVILLE, NEW YORK",(518) 966-4800
greene,CVS ALBANY LLC,(pharmacy dme freestanding),7600 ROUTE 32,"CAIRO, NEW YORK",(518) 622-2000
greene,GREENE PHARMA LLC,(pharmacy dme freestanding),159 JEFFERSON HTS STE D102,"CATSKILL, NEW YORK",(518) 943-1715
greene,WINDHAM PHARMA INC,(pharmacy dme freestanding),61 STATE ROUTE 296 FL GROUND,"WINDHAM, NEW YORK",(518) 734-3033
greene,HANNAFORD BROS CO,(pharmacy dme freestanding),223 MAIN ST,"CAIRO, NEW YORK",(207) 885-3624
herkimer,KPH HEALTHCARE SERVICES INC,(pharmacy dme freestanding),55 N MAIN ST,"DOLGEVILLE, NEW YORK",(315) 287-3600
herkimer,WALGREENS #18376,(pharmacy dme freestanding),205 S CAROLINE ST,"HERKIMER, NEW YORK",(847) 527-2207
herkimer,KPH HEALTHCARE SERVICES INC # 57,(pharmacy dme freestanding),2964 STATE ROUTE 28,"OLD FORGE, NEW YORK",(315) 287-3600
herkimer,KPH HEALTHCARE SERVICES INC,(pharmacy dme freestanding),40 1ST ST,"ILION, NEW YORK",(315) 287-3600
herkimer,KPH HEALTHCARE SERVICES INC # 49,(pharmacy dme freestanding),530 ALBANY ST,"LITTLE FALLS, NEW YORK",(315) 287-3600
herkimer,HANNAFORD BROS CO # 8366,(pharmacy dme freestanding),401 E ALBANY ST,"HERKIMER, NEW YORK",(207) 885-2518
herkimer,WAL-MART STORES EAST LP # 10-2285,(pharmacy dme freestanding),103 N CAROLINE ST,"HERKIMER, NEW YORK",(479) 224-9114
herkimer,THE MEDICINE SHOPPE,(pharmacy dme freestanding),10 CENTRAL AVE,"ILION, NEW YORK",(315) 894-7283
jefferson,GENOA HEALTHCARE LLC,(pharmacy freestanding),122 COURT ST STE 212,"WATERTOWN, NEW YORK",(315) 836-3323
jefferson,WAL-MART PHARMACY 10-1871,(pharmacy dme freestanding),20823 STATE ROUTE 3,"WATERTOWN, NEW YORK",(479) 224-9114
jefferson,WALMART PHARMACY 10-5497,(pharmacy dme freestanding),25737 US ROUTE 11,"EVANS MILLS, NEW YORK",(315) 629-2402
jefferson,KPH HEALTHCARE SERVICES INC # 04,(pharmacy dme freestanding),10923 US ROUTE 11,"ADAMS, NEW YORK",(315) 287-3600
jefferson,KPH HEALTHCARE SERVICES INC # 42,(pharmacy dme freestanding),21 STATE ROUTE 12,"ALEXANDRIA BAY, NEW YORK",(315) 287-3600
jefferson,KPH HEALTHCARE SERVICES INC # 06,(pharmacy dme freestanding),401 STATE ST,"CARTHAGE, NEW YORK",(315) 287-3600
jefferson,PRICE CHOPPER PHARMACY #102,(pharmacy dme freestanding),1283 ARSENAL ST,"WATERTOWN, NEW YORK",(518) 355-5000
jefferson,WALGREEN EASTERN CO INC #10219,(pharmacy dme freestanding),929 ARSENAL ST,"WATERTOWN, NEW YORK",(847) 527-2207
jefferson,KPH HEALTHCARE SERVICES INC # 15,(pharmacy dme freestanding),1304 WASHINGTON ST,"WATERTOWN, NEW YORK",(315) 287-3600
jefferson,CVS ALBANY LLC,(pharmacy dme freestanding),21800 TOWNE CENTER DR,"WATERTOWN, NEW YORK",(401) 765-1500
jefferson,KPH HEALTHCARE SERVICES INC,(pharmacy dme freestanding),1729 STATE ST,"WATERTOWN, NEW YORK",(315) 287-3600
jefferson,BOLTONS PHARMACY INC,(pharmacy dme freestanding),128 W MAIN ST,"WATERTOWN, NEW YORK",(315) 782-5961
jefferson,KPH HEALTHCARE SERVICES INC # 48,(pharmacy dme freestanding),822 JAMES ST,"CLAYTON, NEW YORK",(315) 287-3600
jefferson,KPH HEALTHCARE SERVICES INC #30,(pharmacy dme freestanding),905 COFFEEN ST,"WATERTOWN, NEW YORK",(315) 287-3600
kings,DUANE READE #184,(pharmacy freestanding),724 FLATBUSH AVE,"BROOKLYN, NEW YORK",(217) 709-2324
kings,MARINE PHARMACY INC,(pharmacy freestanding),2758 GERRITSEN AVE,"BROOKLYN, NEW YORK",(718) 332-7155
kings,CENTRAL ATA INC,(pharmacy freestanding),334B CENTRAL AVE,"BROOKLYN, NEW YORK",(718) 942-5855
kings,NICHOLAS AVE PHARMACY INC,(pharmacy freestanding),179 SAINT NICHOLAS AVE,"BROOKLYN, NEW YORK",(718) 456-1795
kings,SIMPLEX PHARMACY INC,(pharmacy freestanding),644 ROGERS AVE,"BROOKLYN, NEW YORK",(718) 462-2029
kings,NILE CARE PHARMACY,(pharmacy freestanding),518 86TH ST,"BROOKLYN, NEW YORK",(718) 333-5414
kings,THE MODERN CHEMIST,(pharmacy freestanding),40 S 3RD ST,"BROOKLYN, NEW YORK",(718) 599-4830
kings,A-TOWN PHARMACY LLC,(pharmacy freestanding),3919 4TH AVE,"BROOKLYN, NEW YORK",(718) 686-1201
kings,ALLPHARMA INC,(pharmacy freestanding),2109 NOSTRAND AVE FL GROUND,"BROOKLYN, NEW YORK",(718) 421-3600
kings,JOST PHARMACY INC,(pharmacy freestanding),3601 QUENTIN RD,"BROOKLYN, NEW YORK",(718) 339-3110
kings,ORGANIC PLANET DRIGGS CORP,(pharmacy freestanding),205 N 9TH ST,"BROOKLYN, NEW YORK",(347) 562-1162
kings,PHARMAHOUSERX LLC,(pharmacy freestanding),5411 18TH AVE,"BROOKLYN, NEW YORK",(718) 331-3600
kings,TEBA PHARMACY,(pharmacy freestanding),7618 5TH AVE,"BROOKLYN, NEW YORK",(347) 517-4833
kings,OXFORD PHARMACY INC,(pharmacy freestanding),264 FLATBUSH AVE,"BROOKLYN, NEW YORK",(929) 298-0369
kings,M DRUGS INC,(pharmacy freestanding),405 AVENUE M FL 1,"BROOKLYN, NEW YORK",(718) 252-7334
kings,MATRIX HEALTH CORP,(pharmacy freestanding),1501 NEWKIRK AVE,"BROOKLYN, NEW YORK",(718) 676-5995
kings,FSNR SNF LLC,(pharmacy freestanding),1222 E 96TH ST BSMT,"BROOKLYN, NEW YORK",(718) 688-8755
kings,SHP PARK SLOPE,(pharmacy freestanding),49 5TH AVE,"BROOKLYN, NEW YORK",(347) 943-8044
kings,1413 RX NY LLC,(pharmacy freestanding),1456 FULTON ST,"BROOKLYN, NEW YORK",(718) 638-5088
kings,MODERN CHEMIST,(pharmacy freestanding),62 WATER ST,"BROOKLYN, NEW YORK",(347) 689-2007
kings,MARLBORO DRUG CO INC,(pharmacy freestanding),2313 STILLWELL AVE,"BROOKLYN, NEW YORK",(718) 373-2600
kings,DR J PHARMACY INC,(pharmacy freestanding),10410 FLATLANDS AVE,"BROOKLYN, NEW YORK",(917) 893-8452
kings,ATLANTIC PHARMA CORP,(pharmacy freestanding),180 ATLANTIC AVE,"BROOKLYN, NEW YORK",(347) 599-1008
kings,SBSC 2 LLC,(pharmacy freestanding),7119 5TH AVE,"BROOKLYN, NEW YORK",(718) 745-7119
kings,GRAHAM RX CORP,(pharmacy freestanding),710 METROPOLITAN AVE,"BROOKLYN, NEW YORK",(718) 387-0124
kings,C&J WELLNESS PHARMACY LLC,(pharmacy freestanding),1425 BROADWAY,"BROOKLYN, NEW YORK",(718) 443-0591
kings,OVINGTON PHARMA CORP,(pharmacy freestanding),6922 4TH AVE,"BROOKLYN, NEW YORK",(718) 333-5746
kings,RIGHT CHOICE PHARMACY INC,(pharmacy freestanding),3609 AVENUE S,"BROOKLYN, NEW YORK",(718) 676-5522
kings,DAILY DOSE RX LLC,(pharmacy freestanding),839 BROADWAY,"BROOKLYN, NEW YORK",(718) 908-0200
kings,95TH ST PHARMA CORP,(pharmacy freestanding),9502 3RD AVE,"BROOKLYN, NEW YORK",(347) 497-5232
kings,SUNSET PARK HEALTH COUNCIL INC,(pharmacy freestanding),514 49TH ST FL 1,"BROOKLYN, NEW YORK",(718) 630-7047
kings,A J K PHARMACY INC,(pharmacy freestanding),8823 AVENUE L,"BROOKLYN, NEW YORK",(718) 251-4000
kings,GENOA HEALTHCARE LLC,(pharmacy freestanding),1125 FULTON ST STE 3 STE P,"BROOKLYN, NEW YORK",(253) 218-0846
kings,FLATBUSH RX CORP,(pharmacy freestanding),1855 FLATBUSH AVE,"BROOKLYN, NEW YORK",(718) 677-4067
kings,ICY PHARMACY INC,(pharmacy freestanding),1340 BUSHWICK AVE,"BROOKLYN, NEW YORK",(718) 455-5080
kings,YMD PHARMACY INC,(pharmacy freestanding),519 UTICA AVE STE 3 # STORE,"BROOKLYN, NEW YORK",(718) 576-6490
kings,TRUEPILL NY LLC,(pharmacy freestanding),850 3RD AVE STE 404,"BROOKLYN, NEW YORK",(518) 692-3362
kings,SUPREME RX PHARMACY CORP,(pharmacy freestanding),3011 AVENUE N,"BROOKLYN, NEW YORK",(718) 677-6600
kings,CHEMPLUS PHARMACY CORP,(pharmacy freestanding),2606 CHURCH AVE,"BROOKLYN, NEW YORK",(718) 282-5504
kings,OHANA PHARMACY INC,(pharmacy freestanding),1690 86TH ST,"BROOKLYN, NEW YORK",(718) 232-0900
kings,BED-STUY PHARMACY NY LLC,(pharmacy freestanding),1458 FULTON ST,"BROOKLYN, NEW YORK",(917) 830-2522
kings,TENDER PHARMACY INC,(pharmacy freestanding),7 BAY 35TH ST,"BROOKLYN, NEW YORK",(718) 684-5890
kings,MED-CAL PHARMACY,(pharmacy freestanding),6010 BAY PKWY STE 803,"BROOKLYN, NEW YORK",(718) 331-2200
kings,MILLENIUM CHEMIST INC,(pharmacy freestanding),445 COLUMBIA ST # 3,"BROOKLYN, NEW YORK",(718) 923-1600
kings,ARNIABLE PHARMACY,(pharmacy freestanding),1108 LIBERTY AVE,"BROOKLYN, NEW YORK",(718) 827-7528
kings,CHEMPLUS PHARMACY CORP,(pharmacy freestanding),1336 UTICA AVE,"BROOKLYN, NEW YORK",(718) 935-1033
kings,PREMIUM HEALTH INC,(pharmacy freestanding),4510 16TH AVE FL 3,"BROOKLYN, NEW YORK",(806) 242-7782
kings,RIO DRUGS INC,(pharmacy freestanding),701 BROADWAY,"BROOKLYN, NEW YORK",(718) 599-1172
kings,BROOKLYN FAMILY PHARMACY INC,(pharmacy freestanding),355 AVENUE X,"BROOKLYN, NEW YORK",(718) 975-7757
kings,COMMUNITY HEALTH PROJECT INC,(pharmacy freestanding),40 FLATBUSH AVENUE EXT,"BROOKLYN, NEW YORK",(806) 324-5400
kings,FULTON DRUGS INC,(pharmacy freestanding),1548 FULTON ST,"BROOKLYN, NEW YORK",(718) 735-3784
kings,CANAL STREET PHARMACY INC,(pharmacy freestanding),2029 86TH ST FL GROUND,"BROOKLYN, NEW YORK",(212) 748-4900
kings,MODERN REMEDIES LLC,(pharmacy freestanding),2823 NOSTRAND AVE,"BROOKLYN, NEW YORK",(718) 252-2818
kings,GENOA HEALTHCARE LLC,(pharmacy freestanding),1623 FLATBUSH AVE STE 4,"BROOKLYN, NEW YORK",(347) 410-7686
kings,HEALTH ONE PHARMACY INC,(pharmacy freestanding),119 PENNSYLVANIA AVE FL GROUND,"BROOKLYN, NEW YORK",(718) 495-9015
kings,WELLNESS PLUS PHARMACY INC,(pharmacy freestanding),810 FLUSHING AVE,"BROOKLYN, NEW YORK",(718) 443-3900
kings,STUART SLATER PHARMACY,(pharmacy freestanding),63 LEE AVE,"BROOKLYN, NEW YORK",
kings,KEY CARE PHARMACY INC,(pharmacy freestanding),3411 CHURCH AVE,"BROOKLYN, NEW YORK",(718) 693-1957
kings,BBRX PHARMACY INC,(pharmacy freestanding),6013 7TH AVE STE B,"BROOKLYN, NEW YORK",(718) 439-0502
kings,SHOREVIEW SPECIALTY INC,(pharmacy freestanding),1853 CROPSEY AVE,"BROOKLYN, NEW YORK",(718) 265-4646
kings,COSTCO WHOLESALE CORPORATION,(pharmacy freestanding),976 3RD AVE,"BROOKLYN, NEW YORK",(425) 416-2660
kings,MENSK PHARMACY CORP,(pharmacy freestanding),602 BRIGHTON BEACH AVE,"BROOKLYN, NEW YORK",(718) 332-3708
kings,CVS PHARMACY LLC,(pharmacy freestanding),156 HENRY ST,"BROOKLYN, NEW YORK",(718) 237-5001
kings,DUANE READE #312,(pharmacy freestanding),296 FLATBUSH AVE,"BROOKLYN, NEW YORK",(718) 399-2716
kings,GENOA HEALTHCARE LLC,(pharmacy freestanding),2020 CONEY ISLAND AVE STE P,"BROOKLYN, NEW YORK",(347) 673-0279
kings,BOCKER PHARMACY & FOOD MART INC,(pharmacy freestanding),390 KNICKERBOCKER AVE,"BROOKLYN, NEW YORK",(718) 676-1515
kings,DELTA PHARMACY INC,(pharmacy freestanding),4202 CHURCH AVE,"BROOKLYN, NEW YORK",(347) 663-3944
kings,CVS PHARMACY 0802,(pharmacy freestanding),2320 RALPH AVE,"BROOKLYN, NEW YORK",(401) 765-1500
kings,BRANAC NY LLC,(pharmacy freestanding),2720 MERMAID AVE,"BROOKLYN, NEW YORK",(917) 830-2522
kings,FRISCIA PHARMACY INC,(pharmacy freestanding),1505 MERMAID AVE,"BROOKLYN, NEW YORK",(718) 373-9600
kings,MERMAID PHARMACY INC,(pharmacy freestanding),2109 MERMAID AVE,"BROOKLYN, NEW YORK",(718) 946-1084
kings,DAHILL PHARMACY INC,(pharmacy freestanding),73 CHURCH AVE,"BROOKLYN, NEW YORK",(718) 484-8300
kings,TREE OF LIFE RX INC,(pharmacy dme freestanding),2472 CONEY ISLAND AVE,"BROOKLYN, NEW YORK",(718) 336-0900
kings,CVS ALBANY LLC,(pharmacy dme freestanding),1249 NOSTRAND AVE,"BROOKLYN, NEW YORK",(401) 765-1500
kings,ALICE RX CORP,(pharmacy dme freestanding),231 S 3RD ST,"BROOKLYN, NEW YORK",(718) 502-6969
kings,OMKARA HEALTH INC,(pharmacy dme freestanding),72 MANHATTAN AVE,"BROOKLYN, NEW YORK",(718) 388-8500
